ID,SMILES
C00017,*[C@H](N)C(=O)N[C@@H](*)C(=O)O
C00018,Cc1ncc(COP(=O)(O)O)c(C=O)c1O
C00019,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
C00020,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
C00021,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O
C00022,CC(=O)C(=O)O
C00023,[Fe]
C00024,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00025,N[C@@H](CCC(=O)O)C(=O)O
C00026,O=C(O)CCC(=O)C(=O)O
C00027,OO
C00028,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00029,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
C00030,C=CC1=C(C)/C2=C/c3c(C=C)c(C)c4n3[Fe]n3/c(c(C)c(CCC(=O)O)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2
C00031,CC(=O)O
C00032,[Mn]
C00033,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00034,O=C(O)CC(=O)C(=O)O
C00035,NCC(=O)O
C00036,[Zn+2]
C00037,*[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O[C@H]2C[C@H](*)O[C@@H]2COP(=O)(O)O[C@H]2C[C@H](*)O[C@@H]2CO)O1
C00038,*C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00039,C[C@H](N)C(=O)O
C00040,O=C(O)CCC(=O)O
C00041,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
C00042,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00043,*C(N)C(=O)O
C00044,*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O)[C@@H](O)[C@H]1O
C00045,NCCCC[C@H](N)C(=O)O
C00046,O=CC(=O)O
C00047,N[C@@H](CC(=O)O)C(=O)O
C00048,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O
C00049,O=c1ccn(C2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00050,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O
C00051,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O
C00052,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1
C00053,O=CO
C00054,O=S(=O)(O)O
C00055,*C(=O)[O-]
C00058,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C
C00059,N=C(N)NCCC[C@H](N)C(=O)O
C00060,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1
C00061,NC(=O)CC[C@H](N)C(=O)O
C00062,N[C@@H](CO)C(=O)O
C00063,*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2CO)[C@@H](O)[C@H]1O
C00064,C=O
C00065,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1
C00066,*O
C00067,[Cu]
C00068,*C=O
C00069,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
C00070,CSCC[C@H](N)C(=O)O
C00071,C=C(OP(=O)(O)O)C(=O)O
C00072,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00073,[Ca+2]
C00074,NCCC[C@H](N)C(=O)O
C00075,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
C00076,N[C@@H](Cc1ccccc1)C(=O)O
C00077,[H+]
C00078,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
C00079,N[C@@H](Cc1ccc(O)cc1)C(=O)O
C00080,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O
C00081,CC=O
C00082,O=P(O)(O)OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O
C00083,NC(N)=O
C00084,[S]
C00085,O=NO
C00086,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00087,Oc1ccccc1O
C00088,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O
C00089,O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
C00090,O=P(O)(O)OC[C@H](O)CO
C00091,O=S(O)O
C00092,OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O
C00093,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00094,N[C@@H](CS)C(=O)O
C00095,*C(N)C(=O)NC(*)C(=O)O
C00096,NCCC(=O)O
C00097,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00098,Nc1nc2c(c(=O)[nH]1)N[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
C00099,O=C1C(Cl)=CC(=Nc2ccc(O)cc2)C=C1Cl
C00100,O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C00101,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
C00102,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00103,O=c1cc[nH]c(=O)[nH]1
C00104,*C(N)C(=O)NC(*)C(=O)O
C00105,Nc1ccccc1C(=O)O
C00106,CCC(=O)C(=O)O
C00107,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)O
C00108,O=C(CO)COP(=O)(O)O
C00109,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1
C00110,O=C(O)c1cc(C(=O)O)c2c(n1)C(=O)C(=O)c1cc(C(=O)O)[nH]c1-2
C00111,C[N+](C)(C)CCO
C00112,OCC(O)CO
C00113,O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H]1O
C00114,O=C[C@H](O)COP(=O)(O)O
C00116,O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O
C00117,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
C00118,OC[C@H]1OC(O)[C@H](O)[C@@H]1O
C00119,O=C(O)/C=C/C(=O)O
C00120,CC(C)C[C@H](N)C(=O)O
C00121,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O
C00122,*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4n3[Fe+]n3/c(c(C)c(CCC(=O)O)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2)NC(*)=O
C00123,*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4n3[Fe]n3/c(c(C)c(CCC(=O)O)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2)NC(*)=O
C00124,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
C00125,CC(=O)N[C@@H]1[C@@H](O)C[C@@](OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO
C00126,C=C(C)CCOP(=O)(O)OP(=O)(O)O
C00127,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
C00128,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1
C00129,CO
C00130,C[C@@H](N)C(=O)O
C00131,NCCCCN
C00132,N[C@@H](Cc1c[nH]cn1)C(=O)O
C00133,CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00134,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
C00135,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
C00136,CC(C)C(=O)C(=O)O
C00137,Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)C[C@H]1CN2
C00138,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00139,*S
C00140,Oc1ccccc1
C00141,Nc1ncnc2[nH]cnc12
C00143,O=C(O)[C@@H]1CCCN1
C00144,O=C(O)C[C@H](O)C(=O)O
C00145,[Mo]
C00146,*[C@H](N)C(=O)O
C00147,NC(=O)C[C@H](N)C(=O)O
C00148,NC(=O)c1cccnc1
C00149,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00150,N[C@@H](CCS)C(=O)O
C00151,O=C(O)c1ccc(O)cc1
C00152,*C(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(*)=O
C00153,O=C(O)CC(O)(CC(=O)O)C(=O)O
C00154,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
C00155,O=C(O)CO
C00156,*C(=O)C(=O)O
C00157,*C(=O)O
C00158,CCC(=O)O
C00159,CC(=O)CC(=O)O
C00160,*C(=O)OCC(CO)OC(*)=O
C00161,O=C(O)C(=O)Cc1ccccc1
C00162,O=C(O)[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00163,O=C(O)C(=O)CO
C00164,NC(=O)OP(=O)(O)O
C00165,CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
C00166,*[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
C00167,*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O
C00168,*CCC(=O)S*
C00169,[Co+2]
C00170,*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21
C00171,[C-]#N
C00172,Cc1c[nH]c(=O)[nH]c1=O
C00173,N=C(N)NCCCCN
C00174,O=C(O)c1ccccc1
C00175,OC1OC[C@@H](O)[C@H](O)[C@H]1O
C00176,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00177,CC(C)[C@H](N)C(=O)O
C00178,O=C(CO)CO
C00179,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00180,C[C@H](O)C(=O)O
C00181,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
C00182,C[C@@H](O)[C@H](N)C(=O)O
C00183,NCCO
C00184,O=c1ccn(C2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00185,O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
C00186,NO
C00187,O=Cc1ccccc1
C00188,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\N([Co+]C[C@H]5O[C@@H](n6cnc7c(N)ncnc76)[C@H](O)[C@@H]5O)C([C@H](CC(N)=O)[C@@]4(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]4[C@@H](CO)O[C@H](n5cnc6cc(C)c(C)cc65)[C@@H]4O)[C@]4(C)N=C1[C@@H](CCC(N)=O)[C@]4(C)CC(N)=O)[C@@H](CCC(N)=O)C3(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
C00189,*C(=O)N[C@@H](CO)[C@H](O)/C=C/CCCCCCCCCCCCC
C00190,O=C(O)c1cccc(O)c1O
C00191,O=C(O)[C@H](O)COP(=O)(O)O
C00192,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C00193,O=C(CO)[C@H](O)[C@H](O)COP(=O)(O)O
C00194,COS(=O)(=O)[O-].C[n+]1c2ccccc2nc2ccccc21
C00195,*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
C00196,CC(C)OP(=O)(F)OC(C)C
C00197,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2OC(n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O
C00198,O=C(O)C(=O)C[C@H](O)[C@H](O)CO
C00199,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O1
C00200,CC(C)=O
C00201,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00202,O=C(O)C(=O)O
C00203,[1*][Co+]N1/C2=C(/C)C3=N/C(=C\C4=N/C(=C(/C)C5=N[C@@](C)(C1[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H]([2*])O[C@@H]1CO)[C@@](C)(CC(N)=O)[C@@H]5CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)C(C)(C)[C@@H]3CCC(N)=O
C00204,*C(N)C(=O)N[C@H](*)C(=O)N1CCC[C@H]1C(=O)NC(*)C(=O)O
C00205,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
C00206,CNCC(=O)O
C00207,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
C00208,OC1OC[C@@H](O)[C@@H](O)[C@@H]1O
C00209,N[C@H](CCC(=O)O)C(=O)O
C00210,CN
C00211,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
C00212,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-]
C00213,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
C00214,O=CCC(=O)O
C00215,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)cc1
C00216,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](O)[C@H]1O
C00217,C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Cl-].[Cl-]
C00218,*CO
C00219,CC(=O)OP(=O)(O)O
C00220,*S
C00221,O=C(O)c1ccc(O)c(O)c1
C00222,O=C(CO)[C@@H](O)[C@H](O)COP(=O)(O)O
C00223,O=CCCC(=O)O
C00224,CC(C)CC(=O)C(=O)O
C00225,Nc1nc2c(c(=O)[nH]1)N[C@@H](CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
C00226,CC(C)=CCOP(=O)(O)OP(=O)(O)O
C00227,O=C(OP(=O)(O)O)[C@H](O)COP(=O)(O)O
C00229,[C-]#[O+]
C00230,[K+]
C00231,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)n1
C00232,*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2CO)[C@@H](O)[C@H]1O
C00233,*C(N)=O
C00234,Nc1nc2[nH]cnc2c(=O)[nH]1
C00235,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
C00236,O=[N+]([O-])O
C00237,NCCS(=O)(=O)O
C00238,CCCC(=O)O
C00239,OCC1(O)OC[C@H](O)[C@@H](O)[C@@H]1O
C00240,NC(=O)CCCCC1CCSS1
C00241,CCCCCCCCCCCCCCCC(=O)O
C00242,Cc1ncc(CO)c(C=O)c1O
C00243,C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1O)C(=O)O
C00244,OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00245,O=C(O)c1cccnc1
C00246,O=C(O)C(=O)C[C@]1(C(=O)O)C=C[C@@H](O)C=C1
C00247,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
C00248,C[C@@H](O)C(=O)O
C00249,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
C00250,O=C(O)[C@H](O)CO
C00251,OC1OC[C@H](O)[C@H](O)[C@H]1O
C00252,O=Cc1ccccc1
C00253,O=c1[nH]cnc2[nH]cnc12
C00254,N[C@@H](CCO)C(=O)O
C00255,*C(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00256,O[C@@H](CS)[C@@H](O)CS
C00257,O=CCO
C00258,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
C00259,C[C@H](O)[C@H](O)[C@H]1CNC2=NC(N)=NC(=O)C2=N1
C00261,*C(=O)OC[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(*)=O
C00262,CC(=O)N[C@@H]1[C@@H](O)CC(O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO
C00263,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1
C00264,O=C(CO)[C@@H](O)[C@H](O)C(=O)CO
C00265,O=P(O)(O)OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
C00266,O=C[C@H](O)[C@H](O)COP(=O)(O)O
C00267,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O
C00268,[H][H]
C00269,S
C00270,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
C00272,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1
C00273,O=C([O-])O
C00275,[Ni]
C00279,Nc1ccccc1
C00280,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
C00282,O=C(O)c1cc(=O)[nH]c(=O)[nH]1
C00283,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1
C00284,*S*
C00286,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00288,CN(CC(=O)O)C(=N)N
C00290,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
C00291,NC(CCC(=O)O)C(=O)O
C00292,NC(=O)CCC(N)C(=O)O
C00294,[1*]C[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H]([2*])[C@@H](O)[C@@H]1O
C00295,[Mg+2]
C00296,N=C(N)NCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O
C00297,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
C00298,N=C(N)NOCC[C@H](N)C(=O)O
C00299,OCC1(O)OC[C@@H](O)[C@H]1O
C00300,OCC1(O)OC[C@@H](O)[C@@H]1O
C00301,O=C(O)CC(C(=O)O)C(O)C(=O)O
C00302,OCC1(O)OC[C@H](O)[C@H]1O
C00303,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C(=O)O
C00304,Cc1ncc(CO)c(CO)c1O
C00305,NCCCCNCCCN
C00306,C[N+](C)(C)C[C@H](O)CC(=O)[O-]
C00307,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO
C00308,O=S(=O)(O)[S-]
C00309,O=C(O)CCCC(=O)C(=O)O
C00310,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)c(O)c1
C00311,N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N
C00312,C[C@@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O
C00313,NC(=O)NCCC[C@H](N)C(=O)O
C00314,Nc1ccccc1C(=O)C[C@H](N)C(=O)O
C00315,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
C00317,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
C00318,O=C(O)C(=O)Cc1c[nH]c2ccccc12
C00319,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00320,O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O
C00322,NCCCC(=O)O
C00323,O=C1C[C@@H](C(=O)O)NC(=O)N1
C00324,*CO
C00325,CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
